invoice_month,account_id,subscription,service,resource_group,resource_id,region,usage_qty,unit_cost,cost,owner,env,tags_json,optimization_score
2024-01-01,ACC-845,Sub-Test,RDS,RG-4,9bbcb0d9-aae5-49a6-8fc4-038701bb019b,eu-central-1,1916,0.3595357757718011,688.870546378771,bob,staging,"{'Project': 'P-5', 'CostCenter': 'CC-49'}",0.78
2024-03-01,ACC-367,Sub-Dev,Azure VM,RG-3,14496b00-7a46-4fa9-a4d4-a82e2dc5f760,us-west-2,4046,0.07128041493947074,288.4005588450986,bob,staging,"{'Project': 'P-4', 'CostCenter': 'CC-11'}",0.67
2024-05-01,ACC-209,Sub-Prod,Azure VM,RG-5,345a1442-4b80-4126-a762-3a314b36b236,eu-central-1,3155,0.4868508109886862,1536.014308669305,bob,dev,"{'Project': 'P-2', 'CostCenter': 'CC-25'}",0.68
2024-07-01,ACC-132,Sub-Dev,GCP Compute,RG-2,3e5a6b9b-1c79-4414-83ec-07fbd245d6fd,us-east-1,3475,0.4554887645807487,1582.8234569181018,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-11'}",0.31
2024-05-01,ACC-319,Sub-Dev,S3,RG-7,5ec9ce10-35cd-49f1-adb7-e65cac042c91,eu-central-1,1195,0.37582707567152024,449.1133554274667,bob,prod,"{'Project': 'P-3', 'CostCenter': 'CC-33'}",0.79
2024-05-01,ACC-944,Sub-Test,Lambda,RG-8,9051debe-0a67-432b-bfb9-cd0a0130ca22,asia-south-1,3679,0.0625749369437911,230.21319301620744,charlie,prod,"{'Project': 'P-3', 'CostCenter': 'CC-10'}",0.22
2024-03-01,ACC-941,Sub-Test,EKS,RG-2,2a2cc07c-4969-42ff-8532-46ecd7fd66f1,us-east-1,2732,0.06486403975013416,177.20855659736654,,dev,"{'Project': 'P-4', 'CostCenter': 'CC-32'}",0.52
2024-03-01,ACC-439,Sub-Test,Azure VM,RG-10,3bb6ca51-1404-4a8c-b1cf-113c6ab0559f,us-east-1,800,0.1051288572573894,84.10308580591152,,dev,"{'Project': 'P-1', 'CostCenter': 'CC-11'}",0.9
2024-03-01,ACC-476,Sub-Prod,EKS,RG-3,a25d9c47-0038-47ae-a349-992d80d453ef,asia-south-1,3828,0.0057285842275314235,21.929020422990288,bob,prod,"{'Project': 'P-3', 'CostCenter': 'CC-40'}",0.84
2024-01-01,ACC-442,Sub-Dev,Lambda,RG-5,77895eb9-2e09-41e4-89ef-bc977f179085,asia-south-1,2086,0.16434118027182462,342.81570204702615,bob,dev,"{'Project': 'P-4', 'CostCenter': 'CC-17'}",0.11
2024-01-01,ACC-374,Sub-Test,EKS,RG-2,7baeab90-8bde-4e3b-8ea3-b4e82780404b,eu-central-1,1860,0.3643311109299546,677.6558663297156,charlie,dev,"{'Project': 'P-3', 'CostCenter': 'CC-38'}",0.86
2024-03-01,ACC-527,Sub-Dev,RDS,RG-6,df7fc12f-98e4-4783-ae10-f170f5ce60b4,asia-south-1,1869,0.18471513900444003,345.2325947992984,alice,dev,"{'Project': 'P-2', 'CostCenter': 'CC-44'}",0.87
2024-06-01,ACC-445,Sub-Test,EC2,RG-10,82197651-2f25-40eb-b68c-bf1c5046ac95,us-east-1,3962,0.42259954265628125,1674.3393880041863,alice,staging,"{'Project': 'P-5', 'CostCenter': 'CC-22'}",0.16
2024-05-01,ACC-138,Sub-Dev,EKS,RG-8,02a75535-7bc8-40ea-9e85-08fd5dfa528e,us-west-2,3827,0.40680197901219917,1556.8311736796861,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-14'}",0.23
2024-07-01,ACC-108,Sub-Prod,Azure VM,RG-7,6f5610b7-1b8a-43f5-aa5f-44421370434a,eu-central-1,4856,0.12312496356495155,597.8948230714047,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-34'}",0.61
2024-05-01,ACC-514,Sub-Dev,RDS,RG-3,6ed0ec88-a80d-41c7-b134-5800e244cdfa,us-east-1,2207,0.37449986733334517,826.5212072046928,charlie,staging,"{'Project': 'P-3', 'CostCenter': 'CC-39'}",0.67
2024-06-01,ACC-476,Sub-Prod,RDS,RG-4,ba4a1573-54d3-4e2f-900a-19eff463ffbb,us-west-2,2410,0.18575893912405184,447.6790432889649,alice,staging,"{'Project': 'P-2', 'CostCenter': 'CC-28'}",0.56
2024-03-01,ACC-334,Sub-Prod,S3,RG-1,d0ebc676-e0ea-4c9c-b364-e3667020d6ec,asia-south-1,3768,0.15298642967589923,576.4528670187883,bob,staging,"{'Project': 'P-2', 'CostCenter': 'CC-46'}",0.26
2024-03-01,ACC-452,Sub-Dev,Lambda,RG-10,353fab27-f24d-414a-a662-c1ce62114dee,eu-central-1,3162,0.2830570912107192,895.0265224082941,charlie,dev,"{'Project': 'P-5', 'CostCenter': 'CC-28'}",0.27
2024-01-01,ACC-213,Sub-Prod,S3,RG-8,9c2ccd28-eaf7-48ce-a112-a92f16bbb11c,eu-central-1,348,0.4985415918536113,173.49247396505675,bob,dev,"{'Project': 'P-5', 'CostCenter': 'CC-23'}",0.53
2024-03-01,ACC-239,Sub-Prod,EKS,RG-5,f0559429-eb8e-4968-be5c-63447706a809,us-west-2,1370,0.31222630965898146,427.7500442328046,bob,dev,"{'Project': 'P-1', 'CostCenter': 'CC-43'}",0.45
2024-07-01,ACC-184,Sub-Prod,Lambda,RG-2,3040faa9-ca7a-44ce-b9c6-6af0a5f9d2a5,eu-central-1,391,0.023480264858288028,9.180783559590619,alice,prod,"{'Project': 'P-4', 'CostCenter': 'CC-25'}",0.29
2024-04-01,ACC-484,Sub-Test,EC2,RG-3,a0cdacbf-4e09-402d-92ed-5c4201bda6df,asia-south-1,4348,0.2169769949666365,1614.0329648935847,bob,staging,"{'Project': 'P-4', 'CostCenter': 'CC-17'}",0.85
2024-04-01,ACC-114,Sub-Dev,Lambda,RG-1,b06fa933-81ea-461f-bff9-577a985f994b,us-east-1,2632,0.01981168423723974,52.144352912415,,dev,"{'Project': 'P-3', 'CostCenter': 'CC-24'}",0.21
2024-07-01,ACC-674,Sub-Prod,EC2,RG-10,c3bac7e8-e106-419b-9ace-a844ab83e066,us-east-1,633,0.41839665608324317,264.8450833006929,alice,dev,"{'Project': 'P-1', 'CostCenter': 'CC-20'}",0.9
2024-03-01,ACC-711,Sub-Dev,RDS,RG-8,707f7aae-e99a-4a4f-980b-4ff1b411d4e8,asia-south-1,4283,0.05815973496483737,249.09814485439844,alice,prod,"{'Project': 'P-1', 'CostCenter': 'CC-31'}",0.52
2024-03-01,ACC-775,Sub-Dev,Lambda,RG-2,a4f1b8d9-71f7-4afa-85fa-f0b058f1d074,us-west-2,4063,0.012917906590142723,52.48545447574988,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-19'}",0.44
2024-03-01,ACC-763,Sub-Prod,RDS,RG-4,ec891a90-597c-402a-9c1a-607c96524227,asia-south-1,2979,0.28706176216566204,855.1569894915073,charlie,dev,"{'Project': 'P-3', 'CostCenter': 'CC-33'}",0.19
2024-06-01,ACC-102,Sub-Test,EC2,RG-1,d1d0110e-30e5-4771-9811-5f60e8c7991d,us-west-2,3975,0.1921809252475667,763.9191778590776,alice,dev,"{'Project': 'P-2', 'CostCenter': 'CC-27'}",0.75
2024-07-01,ACC-274,Sub-Test,Lambda,RG-7,542fc942-a563-48e1-a224-20c54573f964,eu-central-1,3860,0.04500831026350612,173.73207761713363,,staging,"{'Project': 'P-4', 'CostCenter': 'CC-50'}",0.79
2024-07-01,ACC-486,Sub-Prod,Lambda,RG-4,2aee6feb-f7ad-4a74-a2e3-11400ef9c05f,asia-south-1,360,0.4796818846375181,172.6854784695065,bob,prod,"{'Project': 'P-5', 'CostCenter': 'CC-45'}",0.78
2024-03-01,ACC-389,Sub-Dev,Lambda,RG-4,ec5ad6d7-93c4-4432-8bd5-82b0e1c3fd61,us-east-1,995,0.23013757061060636,228.98688275755333,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-36'}",0.31
2024-03-01,ACC-308,Sub-Prod,EC2,RG-5,e5af9034-60d1-4cf3-b8e8-3de8321721ec,us-east-1,4907,0.13772511706314708,675.8171494288628,alice,dev,"{'Project': 'P-2', 'CostCenter': 'CC-29'}",0.32
2024-03-01,ACC-102,Sub-Dev,Azure VM,RG-4,5abc0f85-b764-4592-8a4e-3cc4a6c4fea2,us-east-1,1359,0.17497445738397965,237.79028758482835,charlie,dev,"{'Project': 'P-5', 'CostCenter': 'CC-43'}",0.92
2024-03-01,ACC-257,Sub-Test,Azure VM,RG-9,36b647fe-2c16-4853-b003-57aa9575faba,us-east-1,3104,0.10089252477861387,313.1703969128174,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-35'}",0.18
2024-04-01,ACC-768,Sub-Test,Lambda,RG-7,f891662f-f3e0-4817-a2a6-78ee229c886a,us-west-2,3346,0.27120034240100305,907.4363456737563,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-39'}",0.34
2024-03-01,ACC-922,Sub-Prod,Lambda,RG-5,f672a1a7-ec74-40b4-9e01-73c569254886,eu-central-1,744,0.307091912113894,228.47638261273713,charlie,staging,"{'Project': 'P-4', 'CostCenter': 'CC-28'}",0.88
2024-01-01,ACC-556,Sub-Test,S3,RG-9,e67f7447-77ff-40d6-a7b4-8b86bbe1f842,us-west-2,4293,0.43524553134360855,1868.5090660581116,,dev,"{'Project': 'P-2', 'CostCenter': 'CC-27'}",0.33
2024-05-01,ACC-908,Sub-Dev,RDS,RG-6,1155b745-948b-4dad-9f93-a84cfc36cb51,asia-south-1,4126,0.3929439495223568,1621.2867357292441,alice,prod,"{'Project': 'P-2', 'CostCenter': 'CC-41'}",0.68
2024-03-01,ACC-885,Sub-Dev,EKS,RG-4,b0b52a44-c34e-4c59-b799-f7caadf602fd,us-west-2,3601,0.20553601512346803,740.1351904596083,charlie,staging,"{'Project': 'P-3', 'CostCenter': 'CC-21'}",0.89
2024-04-01,ACC-500,Sub-Dev,RDS,RG-5,ffabcd11-24df-4afc-a9cd-b6660e8ef318,us-west-2,3150,0.26661827745655825,2141.1351698406356,bob,prod,"{'Project': 'P-5', 'CostCenter': 'CC-38'}",0.82
2024-06-01,ACC-487,Sub-Test,Azure VM,RG-6,1ce7bbb1-59fd-472c-be43-cec5761e42a6,eu-central-1,377,0.0391584170953476,14.762723244946045,alice,staging,"{'Project': 'P-2', 'CostCenter': 'CC-49'}",0.55
2024-03-01,ACC-176,Sub-Test,Lambda,RG-3,f77f5686-ee58-4371-a8dd-c30b25eedb9e,asia-south-1,2239,0.3040952512867067,680.8692676309364,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-15'}",0.17
2024-01-01,ACC-177,Sub-Prod,Azure VM,RG-8,e20fc7c2-72db-4465-9462-565ffaade622,asia-south-1,2791,0.384370174234669,1072.7771562889611,alice,dev,"{'Project': 'P-3', 'CostCenter': 'CC-35'}",0.2
2024-05-01,ACC-822,Sub-Test,EC2,RG-3,46639d22-2a4d-4a44-ab37-89100db7c055,us-east-1,907,0.04974972410458082,45.1229997628548,bob,staging,"{'Project': 'P-5', 'CostCenter': 'CC-22'}",0.42
2024-04-01,ACC-958,Sub-Prod,EKS,RG-3,843a03cb-3212-4014-b66b-b6fa510edb13,us-east-1,4139,0.34052998826710146,1409.453621437533,alice,prod,"{'Project': 'P-5', 'CostCenter': 'CC-25'}",0.24
2024-06-01,ACC-978,Sub-Dev,GCP Compute,RG-7,05ddc124-b84a-450f-9986-5ce35ce01b5d,us-west-2,4771,0.0700702535356487,334.30517961858,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-46'}",0.66
2024-01-01,ACC-866,Sub-Test,S3,RG-8,43b5b7be-896f-49a3-91c0-43493b92930d,eu-central-1,975,0.1700347708515256,165.78390158023745,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-17'}",0.17
2024-05-01,ACC-330,Sub-Dev,EKS,RG-2,55dd06c7-fd15-4d25-aa52-031a0fc64049,us-west-2,4630,0.29008715177851474,1343.1035127345233,,prod,"{'Project': 'P-5', 'CostCenter': 'CC-14'}",0.3
2024-01-01,ACC-873,Sub-Dev,RDS,RG-10,7b606655-0114-4776-9f6f-61c92ee12f1c,eu-central-1,4392,0.18875373258663133,829.0063935204848,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-36'}",0.78
2024-03-01,ACC-599,Sub-Prod,GCP Compute,RG-8,a8b4de0c-6178-4c17-8d1e-c4a577e09cac,asia-south-1,3665,0.4145766185655018,1519.4233070425641,bob,prod,"{'Project': 'P-2', 'CostCenter': 'CC-18'}",0.74
2024-01-01,ACC-439,Sub-Dev,EC2,RG-3,45060f94-0dc2-427d-9a9b-b22b8cf3549c,asia-south-1,2740,0.30249724347950313,828.8424471338386,,dev,"{'Project': 'P-4', 'CostCenter': 'CC-12'}",0.65
2024-03-01,ACC-480,Sub-Dev,RDS,RG-4,0f37d6bc-cc35-4f31-8162-8969698b11a5,asia-south-1,69,0.47712196685502406,32.92141571299666,bob,dev,"{'Project': 'P-4', 'CostCenter': 'CC-43'}",0.87
2024-01-01,ACC-149,Sub-Dev,Lambda,RG-3,20e72058-5bbc-456b-858c-e756eb612f85,us-east-1,2502,0.4922259858758526,1231.5494166613832,bob,dev,"{'Project': 'P-3', 'CostCenter': 'CC-30'}",0.61
2024-03-01,ACC-460,Sub-Test,EC2,RG-10,7edd7c19-446a-4978-87a0-0d2ee566485d,asia-south-1,2681,0.4128671260986605,1106.8967650705088,alice,staging,"{'Project': 'P-1', 'CostCenter': 'CC-23'}",0.31
2024-03-01,ACC-869,Sub-Prod,Lambda,RG-3,c5306076-0db6-4c73-b2f6-1b9140703cd8,us-west-2,3298,0.32377853615858504,1067.8216122510134,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-20'}",0.48
2024-04-01,ACC-188,Sub-Test,GCP Compute,RG-6,4adfefa3-3600-4037-8ad5-8f1793a6d7a6,us-west-2,4781,0.06442545424731046,308.0180967563913,alice,dev,"{'Project': 'P-2', 'CostCenter': 'CC-31'}",0.72
2024-06-01,ACC-819,Sub-Prod,EC2,RG-4,22ecabd1-4e67-48cb-b313-6bafd500aca3,us-east-1,3110,0.3718565550041244,1156.473886062827,alice,dev,"{'Project': 'P-1', 'CostCenter': 'CC-42'}",0.43
2024-04-01,ACC-328,Sub-Test,Azure VM,RG-3,593a4e65-68c7-4d4d-8254-181918eb8be6,us-west-2,3954,0.43864817117119514,1734.4148688109055,,staging,"{'Project': 'P-2', 'CostCenter': 'CC-36'}",0.71
2024-05-01,ACC-341,Sub-Test,EC2,RG-9,30d9eb57-edfc-4248-9179-711866ce7a8c,asia-south-1,1095,0.19599616335326295,214.61579887182293,bob,dev,"{'Project': 'P-1', 'CostCenter': 'CC-10'}",0.24
2024-05-01,ACC-855,Sub-Test,RDS,RG-2,d838c727-4eeb-4cce-aaa7-050226767a32,us-east-1,961,0.4891685376268293,470.09096465938296,bob,dev,"{'Project': 'P-4', 'CostCenter': 'CC-22'}",0.41
2024-04-01,ACC-808,Sub-Test,RDS,RG-4,3ff41c24-45e8-4772-9117-d4b64e3c90af,us-west-2,2515,0.3847091916041855,967.5436168845265,alice,staging,"{'Project': 'P-2', 'CostCenter': 'CC-46'}",0.65
2024-07-01,ACC-291,Sub-Prod,Azure VM,RG-7,d064a85a-d893-45f8-9ae4-530eaca42438,us-east-1,3375,0.10715428917143997,361.6457259536099,,prod,"{'Project': 'P-2', 'CostCenter': 'CC-44'}",0.16
2024-01-01,ACC-947,Sub-Test,Lambda,RG-4,1f577b7f-87bc-4580-b7da-8af855956f4c,us-east-1,240,0.14540510466459894,34.897225119503744,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-39'}",0.94
2024-06-01,ACC-743,Sub-Test,Lambda,RG-5,b5ade0ab-2b56-4881-9e6d-a7392d7a8514,us-east-1,1955,0.4778210692312187,934.1401903470326,alice,staging,"{'Project': 'P-4', 'CostCenter': 'CC-28'}",0.35
2024-04-01,ACC-588,Sub-Prod,S3,RG-9,99e44215-0203-41e6-80ed-2fe7d676b5e7,us-east-1,640,0.11934850968437334,76.38304619799894,,staging,"{'Project': 'P-2', 'CostCenter': 'CC-32'}",0.43
2024-05-01,ACC-563,Sub-Dev,EKS,RG-9,2dceb9b1-6a9d-4773-8d5b-bd10f1a7f17c,asia-south-1,2160,0.3661836605981302,790.9567068919612,,dev,"{'Project': 'P-2', 'CostCenter': 'CC-24'}",0.75
2024-03-01,ACC-260,Sub-Test,Azure VM,RG-5,399ccc37-f825-4f2b-9510-27476eb909bf,us-east-1,1471,0.06692863641530666,98.4520241669161,bob,prod,"{'Project': 'P-1', 'CostCenter': 'CC-44'}",0.78
2024-07-01,ACC-949,Sub-Test,GCP Compute,RG-1,3eddad05-a588-453e-ad8e-50e28ef2f6c5,us-west-2,1756,0.04670088936744642,82.00676172923592,,prod,"{'Project': 'P-1', 'CostCenter': 'CC-25'}",0.78
2024-05-01,ACC-615,Sub-Prod,RDS,RG-10,d3d5c69b-bd33-4582-bda0-491d910b099d,us-east-1,79,0.3534162366921024,27.91988269867609,alice,prod,"{'Project': 'P-2', 'CostCenter': 'CC-16'}",0.38
2024-06-01,ACC-720,Sub-Test,EC2,RG-3,b9f06585-326c-4d79-ba38-f2f26ae4af9d,eu-central-1,4068,0.4115767363682178,1674.29416354591,charlie,prod,"{'Project': 'P-1', 'CostCenter': 'CC-36'}",0.35
2024-06-01,ACC-700,Sub-Prod,RDS,RG-6,e2c20687-6a7c-4b8d-bdd4-2afb696ef34c,asia-south-1,1710,0.04018273608033316,68.7124786973697,bob,dev,"{'Project': 'P-1', 'CostCenter': 'CC-11'}",0.5
2024-07-01,ACC-745,Sub-Prod,Azure VM,RG-6,2553ba72-00dc-413b-91ce-5163c9284a37,us-east-1,3275,0.4665872323409074,1528.0731859164716,,prod,"{'Project': 'P-4', 'CostCenter': 'CC-40'}",0.36
2024-07-01,ACC-353,Sub-Prod,EC2,RG-2,7da72092-3318-4831-9885-f73715b2f327,eu-central-1,439,0.009710098215679683,4.262733116683381,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-47'}",0.4
2024-04-01,ACC-701,Sub-Prod,RDS,RG-9,72bee602-1b2b-4c52-9ca1-c66e9cf5f181,us-east-1,3847,0.49679483181716844,1911.169718000647,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-23'}",0.93
2024-01-01,ACC-649,Sub-Prod,EC2,RG-6,3d7bc8b2-e5dc-41e5-a159-9295c7de7803,us-west-2,2822,0.31088321319259105,877.3124276294919,alice,staging,"{'Project': 'P-3', 'CostCenter': 'CC-22'}",0.82
2024-01-01,ACC-158,Sub-Test,EKS,RG-3,60a0ba83-384b-419a-a2d5-200776b292c7,us-west-2,54,0.13882335890753017,7.496461381006629,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-38'}",0.87
2024-01-01,ACC-708,Sub-Dev,Lambda,RG-6,8e017233-5d27-4937-b218-40d395d55c47,us-east-1,4912,0.20641442483569747,1013.907654792946,charlie,prod,"{'Project': 'P-4', 'CostCenter': 'CC-28'}",0.2
2024-04-01,ACC-523,Sub-Dev,GCP Compute,RG-10,a40a8222-cae4-4045-aa7c-528a03f1b7dc,asia-south-1,427,0.36174732062055803,154.4661059049783,,dev,"{'Project': 'P-3', 'CostCenter': 'CC-36'}",0.54
2024-03-01,ACC-846,Sub-Dev,RDS,RG-2,faf61b20-b21a-4623-9dac-c92770ec5861,asia-south-1,3868,0.21713698515836355,839.8858585925502,,prod,"{'Project': 'P-4', 'CostCenter': 'CC-37'}",0.51
2024-07-01,ACC-450,Sub-Test,RDS,RG-2,ed1398a6-412b-4db1-ab7a-9071cad06bbd,asia-south-1,3883,0.45484476100200844,1766.1622069707987,bob,dev,"{'Project': 'P-5', 'CostCenter': 'CC-25'}",0.39
2024-01-01,ACC-513,Sub-Dev,EC2,RG-5,fff6d557-163c-47f3-9cec-ac94f5b4c55f,asia-south-1,2980,0.11942836919063145,355.8965401880817,alice,dev,"{'Project': 'P-5', 'CostCenter': 'CC-35'}",0.38
2024-03-01,ACC-256,Sub-Dev,S3,RG-3,14815ef6-cbc4-4634-9cfa-f47593a5a4a4,us-east-1,4084,0.38408046921243777,1568.584636263596,bob,dev,"{'Project': 'P-4', 'CostCenter': 'CC-36'}",0.79
2024-01-01,ACC-880,Sub-Dev,RDS,RG-4,f1755336-88fc-4767-b8ce-073bac35d652,eu-central-1,2871,0.2879689144526432,826.7587533935387,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-46'}",0.74
2024-03-01,ACC-554,Sub-Prod,RDS,RG-7,308e8257-f584-4b9f-94f9-1b5fcd8c21e4,us-east-1,464,0.15813435502519008,73.37434073168819,charlie,prod,"{'Project': 'P-1', 'CostCenter': 'CC-40'}",0.66
2024-06-01,ACC-978,Sub-Prod,Lambda,RG-2,f51cc063-80f9-4168-9bcb-3e8a83923359,eu-central-1,3201,0.14949171039458364,478.52296497306224,charlie,prod,"{'Project': 'P-5', 'CostCenter': 'CC-14'}",0.61
2024-03-01,ACC-994,Sub-Prod,Lambda,RG-4,e763d496-0443-43c7-a805-6f88a3a602f5,eu-central-1,727,0.25309007242539544,183.9964826532625,charlie,staging,"{'Project': 'P-1', 'CostCenter': 'CC-22'}",0.32
2024-01-01,ACC-396,Sub-Dev,Lambda,RG-7,797bb5de-d22c-4486-8753-58ba935eaa25,us-west-2,1962,0.03519166510086248,69.04604692789219,charlie,prod,"{'Project': 'P-5', 'CostCenter': 'CC-15'}",0.15
2024-04-01,ACC-533,Sub-Dev,GCP Compute,RG-4,a778a22a-3c8d-47f2-9617-65e70078b650,eu-central-1,2014,0.1435399473003988,289.08945386300314,,dev,"{'Project': 'P-1', 'CostCenter': 'CC-20'}",0.68
2024-01-01,ACC-342,Sub-Test,RDS,RG-8,4b365897-c460-44fe-a264-93d885f3f83c,us-east-1,4747,0.1246203726766012,591.5729090958259,,prod,"{'Project': 'P-4', 'CostCenter': 'CC-12'}",0.23
2024-06-01,ACC-566,Sub-Test,S3,RG-1,91464143-d51a-4940-ba47-159cfd5b4ec0,us-east-1,3635,0.18137588761767268,659.3013514902402,alice,prod,"{'Project': 'P-2', 'CostCenter': 'CC-19'}",0.93
2024-07-01,ACC-184,Sub-Dev,EKS,RG-6,8ebfacc8-bd15-4c38-92d7-6aa76c03dac4,eu-central-1,1113,0.22192142029938008,246.99854079321003,charlie,dev,"{'Project': 'P-4', 'CostCenter': 'CC-15'}",0.44
2024-07-01,ACC-958,Sub-Test,RDS,RG-6,ead6bda1-3d0f-4ce2-a5bb-ef6e1e8ac9f3,asia-south-1,272,0.3313915045617065,90.13848924078417,,dev,"{'Project': 'P-2', 'CostCenter': 'CC-22'}",0.87
2024-03-01,ACC-541,Sub-Prod,EC2,RG-6,1aa8d65e-39fd-4a1e-8878-f3d7fa6d05a0,us-east-1,359,0.06967264342449767,25.012478989394662,alice,dev,"{'Project': 'P-1', 'CostCenter': 'CC-50'}",0.77
2024-01-01,ACC-772,Sub-Test,Azure VM,RG-3,bf08f8ab-a180-4cf8-835b-fa6b26f9be9c,asia-south-1,1815,0.10307911341680392,187.08859085149913,bob,dev,"{'Project': 'P-2', 'CostCenter': 'CC-46'}",0.95
2024-01-01,ACC-845,Sub-Test,Lambda,RG-7,7501763e-1d9d-413a-9113-5ca9fb4182c4,eu-central-1,742,0.49684455155335017,368.65865725258584,charlie,prod,"{'Project': 'P-4', 'CostCenter': 'CC-16'}",0.22
2024-06-01,ACC-843,Sub-Prod,GCP Compute,RG-10,187fdf01-1a6f-4303-97fb-a310695603f6,us-west-2,3836,0.3751862968834579,1439.2146348449444,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-28'}",0.8
2024-03-01,ACC-303,Sub-Dev,GCP Compute,RG-5,154609b8-4491-4028-a3ab-9027c78415a0,us-west-2,1944,0.20578760965748355,400.05111317414804,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-46'}",0.58
2024-05-01,ACC-702,Sub-Test,S3,RG-7,41d58e59-871d-4883-ac16-003235539773,asia-south-1,4830,0.3593972772413058,1735.888849075507,,prod,"{'Project': 'P-3', 'CostCenter': 'CC-35'}",0.61
2024-01-01,ACC-965,Sub-Dev,Azure VM,RG-2,b1945e3d-a779-4a1a-bbd9-c8e2ddc46ed8,asia-south-1,4631,0.47242746076473857,2187.8115708015043,,staging,"{'Project': 'P-3', 'CostCenter': 'CC-14'}",0.49
2024-06-01,ACC-101,Sub-Dev,EKS,RG-2,0add07e4-4087-40df-b1ad-bdbbffb1fbb4,us-east-1,230,0.49328239026741094,113.45494976150452,bob,dev,"{'Project': 'P-5', 'CostCenter': 'CC-13'}",0.3
2024-03-01,ACC-304,Sub-Prod,S3,RG-10,5be66f84-3258-446a-bc34-ce5d0ba5c4de,us-west-2,1387,0.39698238336427943,550.6145657262556,bob,staging,"{'Project': 'P-5', 'CostCenter': 'CC-18'}",0.94
2024-06-01,ACC-983,Sub-Test,Azure VM,RG-6,d3c506c6-8cd7-4642-b44a-59a6c30e9a7d,asia-south-1,1978,0.13954217598721932,276.01442410271983,alice,prod,"{'Project': 'P-1', 'CostCenter': 'CC-17'}",0.28
2024-06-01,ACC-673,Sub-Test,EC2,RG-10,6c49b4bf-7051-4471-b65b-2bff464a958a,us-east-1,1214,0.38645927903577165,469.16156474942676,,staging,"{'Project': 'P-4', 'CostCenter': 'CC-49'}",0.43
2024-06-01,ACC-290,Sub-Test,Lambda,RG-1,08ce1dcb-c530-4c4f-95a1-67262d34d503,eu-central-1,2159,0.2330562744238722,503.1684964811401,,prod,"{'Project': 'P-4', 'CostCenter': 'CC-32'}",0.18
2024-04-01,ACC-304,Sub-Prod,GCP Compute,RG-4,1b0da59d-2e07-48e2-875c-0a57d7e2ac5e,us-west-2,4735,0.2992594822873354,1416.993648630533,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-43'}",0.64
2024-05-01,ACC-977,Sub-Prod,EKS,RG-2,3fd87354-f27a-488f-8100-c55eb98ffa0e,us-west-2,2214,0.24267390578056053,537.280027398161,alice,dev,"{'Project': 'P-4', 'CostCenter': 'CC-47'}",0.93
2024-01-01,ACC-202,Sub-Test,S3,RG-8,64a96519-394e-4880-aa9b-8faf816796e1,eu-central-1,4193,0.4157866228801712,1743.393309736558,bob,staging,"{'Project': 'P-2', 'CostCenter': 'CC-46'}",0.16
2024-04-01,ACC-119,Sub-Dev,Azure VM,RG-6,2b9f6eb9-40f9-47d6-9194-c341e6da6337,eu-central-1,2613,0.4968972544899137,1298.3925259821444,,staging,"{'Project': 'P-2', 'CostCenter': 'CC-34'}",0.9
2024-03-01,ACC-743,Sub-Prod,EKS,RG-6,f1c68965-e8bb-49dd-b11a-22990394c31b,asia-south-1,4856,0.08312955960371227,403.67714143562677,charlie,staging,"{'Project': 'P-2', 'CostCenter': 'CC-35'}",0.66
2024-04-01,ACC-970,Sub-Dev,RDS,RG-1,0c2a066f-fde4-4922-abe2-d83893bae29f,us-west-2,1686,0.24557285303993004,414.03583022532206,charlie,prod,"{'Project': 'P-2', 'CostCenter': 'CC-10'}",0.85
2024-03-01,ACC-528,Sub-Dev,EKS,RG-7,440f519d-cafa-4ab4-a309-cfa118baf904,eu-central-1,973,0.3952552587288715,384.58336674319196,,prod,"{'Project': 'P-2', 'CostCenter': 'CC-22'}",0.19
2024-03-01,ACC-176,Sub-Test,EKS,RG-6,e67cb562-0da8-4c50-94e3-776befddaec5,us-east-1,3032,0.433421218629527,1314.133134884726,charlie,dev,"{'Project': 'P-2', 'CostCenter': 'CC-20'}",0.59
